,name,proximal_neighborhood,map_neighborhood,lat,lng,distance,neighborhood,categories,address,labeledLatLngs,postalCode,cc,city,state,country,formattedAddress,crossStreet,id
0,Arena Night Club,,,40.68966,-73.98129,225,Wakefield,Nightclub,,"[{'label': 'display', 'lat': 40.68966, 'lng': -73.98129}]",,US,Brooklyn,NY,United States,"['Brooklyn, NY', 'United States']",,
1,VANDAL Nightclub,,,40.721200701082005,-73.99345526074791,3482,Co-op City,Nightclub,199 Bowery Lowr Level,"[{'label': 'display', 'lat': 40.721200701082005, 'lng': -73.99345526074791}]",10002,US,New York,NY,United States,"['199 Bowery Lowr Level', 'New York, NY 10002', 'United States']",,
2,Golden Unicorn Restaurant 麒麟金閣,,,40.713628504646834,-73.99723023176193,2789,Eastchester,Dim Sum Restaurant,18 E Broadway,"[{'label': 'display', 'lat': 40.713628504646834, 'lng': -73.99723023176193}]",10002,US,New York,NY,United States,"['18 E Broadway (at Catherine St)', 'New York, NY 10002', 'United States']",at Catherine St,
3,One77 Night Club,,,40.6695906,-73.9955277,2575,Fieldston,Music Venue,,"[{'label': 'display', 'lat': 40.6695906, 'lng': -73.9955277}]",,US,Brooklyn,NY,United States,"['Brooklyn, NY', 'United States']",,
4,Peligro Night Club,,,40.721885681152344,-73.9871597290039,3469,Riverdale,Nightclub,184 Ludlow St,"[{'label': 'display', 'lat': 40.721885681152344, 'lng': -73.9871597290039}]",10002,US,New York,NY,United States,"['184 Ludlow St (E Houston St)', 'New York, NY 10002', 'United States']",E Houston St,
0,The Buzz Nightclub,,,40.66355048728836,-73.95863448433171,3250,Wakefield,Nightclub,103 Empire Blvd,"[{'label': 'display', 'lat': 40.66355048728836, 'lng': -73.95863448433171}]",11225,US,Brooklyn,NY,United States,"['103 Empire Blvd (Bedford Ave)', 'Brooklyn, NY 11225', 'United States']",Bedford Ave,
1,Arena Night Club,,,40.68966,-73.98129,488,Co-op City,Nightclub,,"[{'label': 'display', 'lat': 40.68966, 'lng': -73.98129}]",,US,Brooklyn,NY,United States,"['Brooklyn, NY', 'United States']",,
2,Golden Unicorn Restaurant 麒麟金閣,,,40.713628504646834,-73.99723023176193,3312,Eastchester,Dim Sum Restaurant,18 E Broadway,"[{'label': 'display', 'lat': 40.713628504646834, 'lng': -73.99723023176193}]",10002,US,New York,NY,United States,"['18 E Broadway (at Catherine St)', 'New York, NY 10002', 'United States']",at Catherine St,
3,One77 Night Club,,,40.6695906,-73.9955277,2048,Fieldston,Music Venue,,"[{'label': 'display', 'lat': 40.6695906, 'lng': -73.9955277}]",,US,Brooklyn,NY,United States,"['Brooklyn, NY', 'United States']",,
0,The Buzz Nightclub,,,40.66355048728836,-73.95863448433171,652,Wakefield,Nightclub,103 Empire Blvd,"[{'label': 'display', 'lat': 40.66355048728836, 'lng': -73.95863448433171}]",11225,US,Brooklyn,NY,United States,"['103 Empire Blvd (Bedford Ave)', 'Brooklyn, NY 11225', 'United States']",Bedford Ave,
1,Pulse Fesitval Grounds,,,40.63481421163117,-73.93418244527307,3157,Co-op City,Music Venue,1023 East 48th Street,"[{'label': 'display', 'lat': 40.63481421163117, 'lng': -73.93418244527307}]",11203,US,Brooklyn,NY,United States,"['1023 East 48th Street', 'Brooklyn, NY 11203', 'United States']",,
2,Pulse 48,,,40.63642013147006,-73.93057960438058,3196,Eastchester,Nightclub,1020 E 48th St,"[{'label': 'display', 'lat': 40.63642013147006, 'lng': -73.93057960438058}]",11203,US,Brooklyn,NY,United States,"['1020 E 48th St (Farragut Rd)', 'Brooklyn, NY 11203', 'United States']",Farragut Rd,
3,Stephanie's Night Club,,,40.62595408815796,-73.96798587279761,3779,Fieldston,Dance Studio,A Place In The Distance,"[{'label': 'display', 'lat': 40.62595408815796, 'lng': -73.96798587279761}]",,US,Where The Sun Never Dies,NY,United States,"['A Place In The Distance', 'Where The Sun Never Dies, NY', 'United States']",,
0,Ascromundo Night Club,,,40.676028,-73.891971,1800,Wakefield,Nightclub,2770 Atlantic Ave,"[{'label': 'display', 'lat': 40.676028, 'lng': -73.891971}]",11207,US,Brooklyn,NY,United States,"['2770 Atlantic Ave', 'Brooklyn, NY 11207', 'United States']",,
1,Borinquen Night Club,,,40.699021,-73.910893,2302,Co-op City,Nightlife Spot,300 Wyckoff Ave,"[{'label': 'display', 'lat': 40.699021, 'lng': -73.910893}]",11237,US,Brooklyn,NY,United States,"['300 Wyckoff Ave', 'Brooklyn, NY 11237', 'United States']",,
0,Ascromundo Night Club,,,40.676028,-73.891971,2045,Wakefield,Nightclub,2770 Atlantic Ave,"[{'label': 'display', 'lat': 40.676028, 'lng': -73.891971}]",11207,US,Brooklyn,NY,United States,"['2770 Atlantic Ave', 'Brooklyn, NY 11207', 'United States']",,
0,Podium Night Club,,,40.62776847461678,-73.92745339862262,2816,Wakefield,Nightclub,1819 Utica Ave,"[{'label': 'display', 'lat': 40.62776847461678, 'lng': -73.92745339862262}, {'label': 'entrance', 'lat': 40.62777, 'lng': -73.927632}]",11234,US,Brooklyn,NY,United States,"['1819 Utica Ave (at Ave. J)', 'Brooklyn, NY 11234', 'United States']",at Ave. J,
1,Pulse Fesitval Grounds,,,40.63481421163117,-73.93418244527307,3721,Co-op City,Music Venue,1023 East 48th Street,"[{'label': 'display', 'lat': 40.63481421163117, 'lng': -73.93418244527307}]",11203,US,Brooklyn,NY,United States,"['1023 East 48th Street', 'Brooklyn, NY 11203', 'United States']",,
2,Pulse 48,,,40.63642013147006,-73.93057960438058,3595,Eastchester,Nightclub,1020 E 48th St,"[{'label': 'display', 'lat': 40.63642013147006, 'lng': -73.93057960438058}]",11203,US,Brooklyn,NY,United States,"['1020 E 48th St (Farragut Rd)', 'Brooklyn, NY 11203', 'United States']",Farragut Rd,
0,Russian Night Club Taous,,,40.61314765780938,-73.96333100591771,1468,Wakefield,General Entertainment,"1814 Coney Island ave (between Avenue N & Avenue O) Neighborhoods: Ocean Parkway, Midwood","[{'label': 'display', 'lat': 40.61314765780938, 'lng': -73.96333100591771}]",11230,US,Brooklyn,NY,United States,"['1814 Coney Island ave (between Avenue N & Avenue O) Neighborhoods: Ocean Parkway, Midwood', 'Brooklyn, NY 11230', 'United States']",,
1,Podium Night Club,,,40.62776847461678,-73.92745339862262,2558,Co-op City,Nightclub,1819 Utica Ave,"[{'label': 'display', 'lat': 40.62776847461678, 'lng': -73.92745339862262}, {'label': 'entrance', 'lat': 40.62777, 'lng': -73.927632}]",11234,US,Brooklyn,NY,United States,"['1819 Utica Ave (at Ave. J)', 'Brooklyn, NY 11234', 'United States']",at Ave. J,
2,Stephanie's Night Club,,,40.62595408815796,-73.96798587279761,878,Eastchester,Dance Studio,A Place In The Distance,"[{'label': 'display', 'lat': 40.62595408815796, 'lng': -73.96798587279761}]",,US,Where The Sun Never Dies,NY,United States,"['A Place In The Distance', 'Where The Sun Never Dies, NY', 'United States']",,
3,Pulse Fesitval Grounds,,,40.63481421163117,-73.93418244527307,2228,Fieldston,Music Venue,1023 East 48th Street,"[{'label': 'display', 'lat': 40.63481421163117, 'lng': -73.93418244527307}]",11203,US,Brooklyn,NY,United States,"['1023 East 48th Street', 'Brooklyn, NY 11203', 'United States']",,
4,Eltous Night Club,,,40.613155364990234,-73.96333312988281,1467,Riverdale,Nightclub,1814 Coney Island Ave,"[{'label': 'entrance', 'lat': 40.613169, 'lng': -73.96316}, {'label': 'display', 'lat': 40.613155364990234, 'lng': -73.96333312988281}]",11230,US,Brooklyn,NY,United States,"['1814 Coney Island Ave', 'Brooklyn, NY 11230', 'United States']",,
5,Passion Night Club,,,40.613149,-73.963337,1468,Kingsbridge,Nightclub,1814 Coney Island Ave,"[{'label': 'display', 'lat': 40.613149, 'lng': -73.963337}]",11230,US,Brooklyn,NY,United States,"['1814 Coney Island Ave (Ave N and Ave O)', 'Brooklyn, NY 11230', 'United States']",Ave N and Ave O,
6,Pulse 48,,,40.63642013147006,-73.93057960438058,2580,Marble Hill,Nightclub,1020 E 48th St,"[{'label': 'display', 'lat': 40.63642013147006, 'lng': -73.93057960438058}]",11203,US,Brooklyn,NY,United States,"['1020 E 48th St (Farragut Rd)', 'Brooklyn, NY 11203', 'United States']",Farragut Rd,
0,The Buzz Nightclub,,,40.66355048728836,-73.95863448433171,1871,Wakefield,Nightclub,103 Empire Blvd,"[{'label': 'display', 'lat': 40.66355048728836, 'lng': -73.95863448433171}]",11225,US,Brooklyn,NY,United States,"['103 Empire Blvd (Bedford Ave)', 'Brooklyn, NY 11225', 'United States']",Bedford Ave,
1,Pulse Fesitval Grounds,,,40.63481421163117,-73.93418244527307,2758,Co-op City,Music Venue,1023 East 48th Street,"[{'label': 'display', 'lat': 40.63481421163117, 'lng': -73.93418244527307}]",11203,US,Brooklyn,NY,United States,"['1023 East 48th Street', 'Brooklyn, NY 11203', 'United States']",,
2,Stephanie's Night Club,,,40.62595408815796,-73.96798587279761,2387,Eastchester,Dance Studio,A Place In The Distance,"[{'label': 'display', 'lat': 40.62595408815796, 'lng': -73.96798587279761}]",,US,Where The Sun Never Dies,NY,United States,"['A Place In The Distance', 'Where The Sun Never Dies, NY', 'United States']",,
3,Pulse 48,,,40.63642013147006,-73.93057960438058,2951,Fieldston,Nightclub,1020 E 48th St,"[{'label': 'display', 'lat': 40.63642013147006, 'lng': -73.93057960438058}]",11203,US,Brooklyn,NY,United States,"['1020 E 48th St (Farragut Rd)', 'Brooklyn, NY 11203', 'United States']",Farragut Rd,
0,Podium Night Club,,,40.62776847461678,-73.92745339862262,1055,Wakefield,Nightclub,1819 Utica Ave,"[{'label': 'display', 'lat': 40.62776847461678, 'lng': -73.92745339862262}, {'label': 'entrance', 'lat': 40.62777, 'lng': -73.927632}]",11234,US,Brooklyn,NY,United States,"['1819 Utica Ave (at Ave. J)', 'Brooklyn, NY 11234', 'United States']",at Ave. J,
1,Pulse Fesitval Grounds,,,40.63481421163117,-73.93418244527307,1957,Co-op City,Music Venue,1023 East 48th Street,"[{'label': 'display', 'lat': 40.63481421163117, 'lng': -73.93418244527307}]",11203,US,Brooklyn,NY,United States,"['1023 East 48th Street', 'Brooklyn, NY 11203', 'United States']",,
2,Pulse 48,,,40.63642013147006,-73.93057960438058,1860,Eastchester,Nightclub,1020 E 48th St,"[{'label': 'display', 'lat': 40.63642013147006, 'lng': -73.93057960438058}]",11203,US,Brooklyn,NY,United States,"['1020 E 48th St (Farragut Rd)', 'Brooklyn, NY 11203', 'United States']",Farragut Rd,
0,Borinquen Night Club,,,40.699021,-73.910893,2584,Wakefield,Nightlife Spot,300 Wyckoff Ave,"[{'label': 'display', 'lat': 40.699021, 'lng': -73.910893}]",11237,US,Brooklyn,NY,United States,"['300 Wyckoff Ave', 'Brooklyn, NY 11237', 'United States']",,
0,VANDAL Nightclub,,,40.721200701082005,-73.99345526074791,3008,Wakefield,Nightclub,199 Bowery Lowr Level,"[{'label': 'display', 'lat': 40.721200701082005, 'lng': -73.99345526074791}]",10002,US,New York,NY,United States,"['199 Bowery Lowr Level', 'New York, NY 10002', 'United States']",,
1,Peligro Night Club,,,40.721885681152344,-73.9871597290039,2517,Co-op City,Nightclub,184 Ludlow St,"[{'label': 'display', 'lat': 40.721885681152344, 'lng': -73.9871597290039}]",10002,US,New York,NY,United States,"['184 Ludlow St (E Houston St)', 'New York, NY 10002', 'United States']",E Houston St,
2,Arena Night Club,,,40.68966,-73.98129,3383,Eastchester,Nightclub,,"[{'label': 'display', 'lat': 40.68966, 'lng': -73.98129}]",,US,Brooklyn,NY,United States,"['Brooklyn, NY', 'United States']",,
0,VANDAL Nightclub,,,40.721200701082005,-73.99345526074791,3205,Wakefield,Nightclub,199 Bowery Lowr Level,"[{'label': 'display', 'lat': 40.721200701082005, 'lng': -73.99345526074791}]",10002,US,New York,NY,United States,"['199 Bowery Lowr Level', 'New York, NY 10002', 'United States']",,
1,Peligro Night Club,,,40.721885681152344,-73.9871597290039,2749,Co-op City,Nightclub,184 Ludlow St,"[{'label': 'display', 'lat': 40.721885681152344, 'lng': -73.9871597290039}]",10002,US,New York,NY,United States,"['184 Ludlow St (E Houston St)', 'New York, NY 10002', 'United States']",E Houston St,
2,Arena Night Club,,,40.68966,-73.98129,3071,Eastchester,Nightclub,,"[{'label': 'display', 'lat': 40.68966, 'lng': -73.98129}]",,US,Brooklyn,NY,United States,"['Brooklyn, NY', 'United States']",,
0,Russian Night Club Taous,,,40.61314765780938,-73.96333100591771,425,Wakefield,General Entertainment,"1814 Coney Island ave (between Avenue N & Avenue O) Neighborhoods: Ocean Parkway, Midwood","[{'label': 'display', 'lat': 40.61314765780938, 'lng': -73.96333100591771}]",11230,US,Brooklyn,NY,United States,"['1814 Coney Island ave (between Avenue N & Avenue O) Neighborhoods: Ocean Parkway, Midwood', 'Brooklyn, NY 11230', 'United States']",,
1,Eltous Night Club,,,40.613155364990234,-73.96333312988281,425,Co-op City,Nightclub,1814 Coney Island Ave,"[{'label': 'entrance', 'lat': 40.613169, 'lng': -73.96316}, {'label': 'display', 'lat': 40.613155364990234, 'lng': -73.96333312988281}]",11230,US,Brooklyn,NY,United States,"['1814 Coney Island Ave', 'Brooklyn, NY 11230', 'United States']",,
2,Passion Night Club,,,40.613149,-73.963337,425,Eastchester,Nightclub,1814 Coney Island Ave,"[{'label': 'display', 'lat': 40.613149, 'lng': -73.963337}]",11230,US,Brooklyn,NY,United States,"['1814 Coney Island Ave (Ave N and Ave O)', 'Brooklyn, NY 11230', 'United States']",Ave N and Ave O,
3,Stephanie's Night Club,,,40.62595408815796,-73.96798587279761,1435,Fieldston,Dance Studio,A Place In The Distance,"[{'label': 'display', 'lat': 40.62595408815796, 'lng': -73.96798587279761}]",,US,Where The Sun Never Dies,NY,United States,"['A Place In The Distance', 'Where The Sun Never Dies, NY', 'United States']",,
0,Suite Night Club,,,40.620793,-74.02765600000001,763,Wakefield,Nightclub,437 88th St,"[{'label': 'display', 'lat': 40.620793, 'lng': -74.02765600000001}]",11209,US,Brooklyn,NY,United States,"['437 88th St', 'Brooklyn, NY 11209', 'United States']",,
0,VANDAL Nightclub,,,40.721200701082005,-73.99345526074791,625,Wakefield,Nightclub,199 Bowery Lowr Level,"[{'label': 'display', 'lat': 40.721200701082005, 'lng': -73.99345526074791}]",10002,US,New York,NY,United States,"['199 Bowery Lowr Level', 'New York, NY 10002', 'United States']",,
1,Golden Unicorn Restaurant 麒麟金閣,,,40.713628504646834,-73.99723023176193,333,Co-op City,Dim Sum Restaurant,18 E Broadway,"[{'label': 'display', 'lat': 40.713628504646834, 'lng': -73.99723023176193}]",10002,US,New York,NY,United States,"['18 E Broadway (at Catherine St)', 'New York, NY 10002', 'United States']",at Catherine St,
2,Bonfire Nightclub,,,40.73374801031597,-73.99958834964578,2067,Eastchester,Nightclub,404 Avenue of the Americas,"[{'label': 'display', 'lat': 40.73374801031597, 'lng': -73.99958834964578}]",10011,US,New York,NY,United States,"['404 Avenue of the Americas (W 8th Street)', 'New York, NY 10011', 'United States']",W 8th Street,
3,Truth Nightclub (Ghost Club Power),,,40.742065999999994,-74.006872,3129,Fieldston,Nightclub,441 W 14th St,"[{'label': 'display', 'lat': 40.742065999999994, 'lng': -74.006872}]",10014,US,New York,NY,United States,"['441 W 14th St (15th st)', 'New York, NY 10014', 'United States']",15th st,
4,J'adore Nightclub,,,40.73888687204467,-73.99424272282393,2590,Riverdale,Nightclub,37 W 17th St,"[{'label': 'display', 'lat': 40.73888687204467, 'lng': -73.99424272282393}]",10011,US,New York,NY,United States,"['37 W 17th St (Bet 5th And 6th Ave.)', 'New York, NY 10011', 'United States']",Bet 5th And 6th Ave.,
5,Ave night club,,,40.7235273,-73.997321,917,Kingsbridge,Pub,,"[{'label': 'display', 'lat': 40.7235273, 'lng': -73.997321}]",10012,US,New York,NY,United States,"['116 10th Ave', 'New York, NY 10012', 'United States']",116 10th Ave,
6,Peligro Night Club,,,40.721885681152344,-73.9871597290039,920,Marble Hill,Nightclub,184 Ludlow St,"[{'label': 'display', 'lat': 40.721885681152344, 'lng': -73.9871597290039}]",10002,US,New York,NY,United States,"['184 Ludlow St (E Houston St)', 'New York, NY 10002', 'United States']",E Houston St,
7,KTU Professional Radio DJ Night Club and Lounge,,,40.720443,-74.005319,1075,Woodlawn,Nightclub,32 Avenue of the Americas,"[{'label': 'display', 'lat': 40.720443, 'lng': -74.005319}]",10013,US,New York,NY,United States,"['32 Avenue of the Americas', 'New York, NY 10013', 'United States']",,
8,Arena Night Club,,,40.68966,-73.98129,3090,Norwood,Nightclub,,"[{'label': 'display', 'lat': 40.68966, 'lng': -73.98129}]",,US,Brooklyn,NY,United States,"['Brooklyn, NY', 'United States']",,
9,New York Nightclubs VIP,,,40.7447697097984,-73.98710489273071,3301,Williamsbridge,Nightclub,244 5th Ave Ste A268,"[{'label': 'display', 'lat': 40.7447697097984, 'lng': -73.98710489273071}]",10001,US,New York,NY,United States,"['244 5th Ave Ste A268', 'New York, NY 10001', 'United States']",,
10,TAO Downtown,,,40.74253880753354,-74.00381208666427,3102,Baychester,Asian Restaurant,92 9th Ave,"[{'label': 'display', 'lat': 40.74253880753354, 'lng': -74.00381208666427}, {'label': 'entrance', 'lat': 40.742575, 'lng': -74.00397}]",10011,US,New York,NY,United States,"['92 9th Ave (at W 16th St)', 'New York, NY 10011', 'United States']",at W 16th St,
11,Studio 21,,,40.74158156799786,-73.99358492738803,2890,Pelham Parkway,Lounge,59 W 21st St,"[{'label': 'display', 'lat': 40.74158156799786, 'lng': -73.99358492738803}]",10010,US,New York,NY,United States,"['59 W 21st St (btwn 5th & 6th Ave.)', 'New York, NY 10010', 'United States']",btwn 5th & 6th Ave.,
12,1 OAK,,,40.743837587991024,-74.00635657271195,3302,City Island,Nightclub,453 W 17th St,"[{'label': 'display', 'lat': 40.743837587991024, 'lng': -74.00635657271195}]",10011,US,New York,NY,United States,"['453 W 17th St (btwn 9th & 10th Ave)', 'New York, NY 10011', 'United States']",btwn 9th & 10th Ave,
0,Tantra Nightclub & Lounge,,,40.868988244852254,-73.91725842509227,2520,Wakefield,Nightclub,10th Ave & 4th St SW,"[{'label': 'display', 'lat': 40.868988244852254, 'lng': -73.91725842509227}]",,US,Calgary,NY,United States,"['10th Ave & 4th St SW', 'Calgary, NY', 'United States']",,
1,Morroco Nightclub,,,40.82386405,-73.94702706666666,3235,Co-op City,Gay Bar,Washington Heights,"[{'label': 'display', 'lat': 40.82386405, 'lng': -73.94702706666666}]",10031,US,New York,NY,United States,"['Washington Heights', 'New York, NY 10031', 'United States']",,
2,Tribecca Night Club,,,40.85231415338346,-73.96996028298705,2784,Eastchester,Nightclub,2027 Lemoine Ave,,07024,US,Fort Lee,NJ,United States,"['2027 Lemoine Ave', 'Fort Lee, NJ 07024', 'United States']",,
3,Luna Night Club & Lounge,,,40.846210181854474,-73.90124081292899,3068,Fieldston,Nightclub,1834 Webster Ave,"[{'label': 'display', 'lat': 40.846210181854474, 'lng': -73.90124081292899}]",10457,US,Bronx,NY,United States,"['1834 Webster Ave', 'Bronx, NY 10457', 'United States']",,
4,Zoodo night club,,,40.843545,-73.917328,1892,Riverdale,Nightclub,1518 Macombs Rd,"[{'label': 'display', 'lat': 40.843545, 'lng': -73.917328}, {'label': 'entrance', 'lat': 40.843506, 'lng': -73.917436}]",10452,US,Bronx,NY,United States,"['1518 Macombs Rd (172 street)', 'Bronx, NY 10452', 'United States']",172 street,
5,Ballers Night Club,,,40.841407000000004,-73.917259,2025,Kingsbridge,Nightlife Spot,1465 Jerome Ave,"[{'label': 'display', 'lat': 40.841407000000004, 'lng': -73.917259}, {'label': 'entrance', 'lat': 40.841343, 'lng': -73.917102}]",10452,US,Bronx,NY,United States,"['1465 Jerome Ave', 'Bronx, NY 10452', 'United States']",,
6,Le Trou Night Club,,,40.838348,-73.92006,2070,Marble Hill,Lounge,,"[{'label': 'display', 'lat': 40.838348, 'lng': -73.92006}]",,US,,New York,United States,"['New York', 'United States']",,
7,Tahbu Night Club,,,40.86130513100488,-73.91314201419885,2257,Woodlawn,Nightclub,,"[{'label': 'display', 'lat': 40.86130513100488, 'lng': -73.91314201419885}]",10468,US,Bronx,NY,United States,"['Bronx, NY 10468', 'United States']",,
